date;category;sales
2023-11-15;MA048;17236
2023-11-15;MA049;4682
2023-11-15;MA050;34281
2023-11-15;MA051;40259
2023-11-15;MA052;295
2023-11-15;MA053;4600
2023-11-15;MA054;39756
2023-11-15;MA055;8430
2023-11-15;MA056;37417
2023-11-15;MA057;3053
2023-11-15;MA058;40340
2023-11-15;MA059;35614
2023-11-15;MA061;34436
2023-11-15;MA062;38698
2023-11-15;MA063;17937
2023-11-15;MA064;38268
2023-11-15;MA065;47480
2023-11-15;MA066;43548
2023-11-15;MA067;9167
2023-11-15;MA068;15622
2023-11-15;MA069;26885
2023-11-15;MA070;22100
2023-11-15;MA071;17440
2023-11-15;MA072;12391
2023-11-15;MA073;24889
2023-11-15;MA076;6594
2023-11-15;MA077;19049
2023-11-15;MA078;33248
2023-11-16;MA002;38881
2023-11-16;MA004;10814
2023-11-16;MA005;39462
2023-11-16;MA007;25645
2023-11-16;MA009;14043
2023-11-16;MA010;3396
2023-11-16;MA011;34087
2023-11-16;MA014;36181
2023-11-16;MA015;2567
2023-11-16;MA017;24522
2023-11-16;MA019;38145
2023-11-16;MA020;25446
2023-11-16;MA021;5939
2023-11-16;MA022;42193
2023-11-16;MA025;13382
2023-11-16;MA026;35247
2023-11-16;MA029;21027
2023-11-16;MA030;46844
2023-11-16;MA031;4320
2023-11-16;MA032;37390
2023-11-16;MA033;506
2023-11-16;MA037;29286
2023-11-16;MA039;16851
2023-11-16;MA040;29082
2023-11-16;MA041;42399
2023-11-16;MA042;17163
2023-11-16;MA043;46285
2023-11-16;MA044;39959
2023-11-16;MA045;4271
2023-11-16;MA046;34234
2023-11-16;MA047;43576
2023-11-16;MA048;35335
2023-11-16;MA049;28808
2023-11-16;MA050;2984
2023-11-16;MA051;3306
2023-11-16;MA052;28417
2023-11-16;MA053;11153
2023-11-16;MA054;7510
2023-11-16;MA055;29479
2023-11-16;MA056;10426
2023-11-16;MA057;15148
2023-11-16;MA058;40890
2023-11-16;MA059;32782
2023-11-16;MA061;37827
2023-11-16;MA062;2849
2023-11-16;MA063;877
2023-11-16;MA064;42221
2023-11-16;MA065;19398
2023-11-16;MA066;45016
2023-11-16;MA067;43680
2023-11-16;MA068;21194
2023-11-16;MA069;17628
2023-11-16;MA070;49418
2023-11-16;MA071;13973
2023-11-16;MA072;5035
2023-11-16;MA073;34539
2023-11-16;MA076;41813
2023-11-16;MA077;5585
2023-11-16;MA078;13318
2023-11-17;MA002;25136
2023-11-17;MA004;12445
2023-11-17;MA005;41780
2023-11-17;MA007;21684
2023-11-17;MA009;8737
2023-11-17;MA010;17750
2023-11-17;MA011;48096
2023-11-17;MA014;40016
2023-11-17;MA015;44184
2023-11-17;MA017;701
2023-11-17;MA019;39267
2023-11-17;MA020;8975
2023-11-17;MA021;7209
2023-11-17;MA022;44607
2023-11-17;MA025;24959
2023-11-17;MA026;41729
2023-11-17;MA029;44109
2023-11-17;MA030;31696
2023-11-17;MA031;48587
2023-11-17;MA032;22633
2023-11-17;MA033;9934
2023-11-17;MA037;23688
2023-11-17;MA039;46342
2023-11-17;MA040;6726
2023-11-17;MA041;216
2023-11-17;MA042;18373
2023-11-17;MA043;9061
2023-11-17;MA044;23301
2023-11-17;MA045;13681
2023-11-17;MA046;8857
2023-11-17;MA047;28494
2023-11-17;MA048;20507
2023-11-17;MA049;35671
2023-11-17;MA050;14871
2023-11-17;MA051;41136
2023-11-17;MA052;41496
2023-11-17;MA053;44590
2023-11-17;MA054;42011
2023-11-17;MA055;27105
2023-11-17;MA056;402
2023-11-17;MA057;23546
2023-11-17;MA058;19153
2023-11-17;MA059;1724
2023-11-17;MA061;17893
2023-11-17;MA062;31374
2023-11-17;MA063;6053
2023-11-17;MA064;13264
2023-11-17;MA065;41166
2023-11-17;MA066;16563
2023-11-17;MA067;41328
2023-11-17;MA068;23128
2023-11-17;MA069;802
2023-11-17;MA070;27093
2023-11-17;MA071;14155
2023-11-17;MA072;47852
2023-11-17;MA073;19485
2023-11-17;MA076;11256
2023-11-17;MA077;16297
2023-11-17;MA078;7204
2023-11-18;MA002;15047
2023-11-18;MA004;14977
2023-11-18;MA005;9261
2023-11-18;MA007;25367
2023-11-18;MA009;15389
2023-11-18;MA010;16270
2023-11-18;MA011;40924
2023-11-18;MA014;29242
2023-11-18;MA015;40660
2023-11-18;MA017;44025
2023-11-18;MA019;12488
2023-11-18;MA020;24766
2023-11-18;MA021;24701
2023-11-18;MA022;32183
2023-11-18;MA025;4106
2023-11-18;MA026;2384
2023-11-18;MA029;6394
2023-11-18;MA030;19277
2023-11-18;MA031;49460
2023-11-18;MA032;28821
2023-11-18;MA033;12273
2023-11-18;MA037;31068
2023-11-18;MA039;16849
2023-11-18;MA040;41223
2023-11-18;MA041;9497
2023-11-18;MA042;35162
2023-11-18;MA043;31216
2023-11-18;MA044;48971
2023-11-18;MA045;6715
2023-11-18;MA046;11854
2023-11-18;MA047;35743
2023-11-18;MA048;35517
2023-11-18;MA049;23388
2023-11-18;MA050;26446
2023-11-18;MA051;14183
2023-11-18;MA052;535
2023-11-18;MA053;44237
2023-11-18;MA054;25662
2023-11-18;MA055;809
2023-11-18;MA056;37360
2023-11-18;MA057;27791
2023-11-18;MA058;20569
2023-11-18;MA059;47072
2023-11-18;MA061;16028
2023-11-18;MA062;25519
2023-11-18;MA063;19459
2023-11-18;MA064;16104
2023-11-18;MA065;43898
2023-11-18;MA066;18714
2023-11-18;MA067;29405
2023-11-18;MA068;7314
2023-11-18;MA069;13695
2023-11-18;MA070;39213
2023-11-18;MA071;38116
2023-11-18;MA072;31476
2023-11-18;MA073;29573
2023-11-18;MA076;11093
2023-11-18;MA077;48603
2023-11-18;MA078;9747
2023-11-19;MA002;8812
2023-11-19;MA004;7701
2023-11-19;MA005;44740
2023-11-19;MA007;23570
2023-11-19;MA009;35509
2023-11-19;MA010;21610
2023-11-19;MA011;13891
2023-11-19;MA014;24059
2023-11-19;MA015;33302
2023-11-19;MA017;7207
2023-11-19;MA019;17546
2023-11-19;MA020;31436
2023-11-19;MA021;24156
2023-11-19;MA022;36749
2023-11-19;MA025;13721
2023-11-19;MA026;27281
2023-11-19;MA029;14812
2023-11-19;MA030;40211
2023-11-19;MA031;12881
2023-11-19;MA032;4386
2023-11-19;MA033;41059
2023-11-19;MA037;46156
2023-11-19;MA039;39924
2023-11-19;MA040;25922
2023-11-19;MA041;42618
2023-11-19;MA042;39659
2023-11-19;MA043;19844
2023-11-19;MA044;45268
2023-11-19;MA045;6966
2023-11-19;MA046;44567
2023-11-19;MA047;41629
2023-11-19;MA048;11899
2023-11-19;MA049;11528
2023-11-19;MA050;49901
2023-11-19;MA051;20934
2023-11-19;MA052;47204
2023-11-19;MA053;46375
2023-11-19;MA054;27846
2023-11-19;MA055;10079
2023-11-19;MA056;25779
2023-11-19;MA057;30466
2023-11-19;MA058;44343
2023-11-19;MA059;11172
2023-11-19;MA061;31422
2023-11-19;MA062;9113
2023-11-19;MA063;33619
2023-11-19;MA064;1818
2023-11-19;MA065;7116
2023-11-19;MA066;41588
2023-11-19;MA067;12471
2023-11-19;MA068;44009
2023-11-19;MA069;12964
2023-11-19;MA070;3570
2023-11-19;MA071;26878
2023-11-19;MA072;29486
2023-11-19;MA073;2060
2023-11-19;MA076;34402
2023-11-19;MA077;40976
2023-11-19;MA078;23642
2023-11-20;MA002;37119
2023-11-20;MA004;38344
2023-11-20;MA005;31144
2023-11-20;MA007;7792
2023-11-20;MA009;12807
2023-11-20;MA010;12299
2023-11-20;MA011;38809
2023-11-20;MA014;24272
2023-11-20;MA015;17505
2023-11-20;MA017;19051
2023-11-20;MA019;35276
2023-11-20;MA020;26610
2023-11-20;MA021;4924
2023-11-20;MA022;34486
2023-11-20;MA025;16814
2023-11-20;MA026;31854
2023-11-20;MA029;20791
2023-11-20;MA030;18942
2023-11-20;MA031;24231
2023-11-20;MA032;12853
2023-11-20;MA033;44584
2023-11-20;MA037;42659
2023-11-20;MA039;25379
2023-11-20;MA040;9008
2023-11-20;MA041;30319
2023-11-20;MA042;6173
2023-11-20;MA043;16951
2023-11-20;MA044;20910
2023-11-20;MA045;1922
2023-11-20;MA046;40848
2023-11-20;MA047;12491
2023-11-20;MA048;49931
2023-11-20;MA049;12910
2023-11-20;MA050;7228
2023-11-20;MA051;11434
2023-11-20;MA052;20430
2023-11-20;MA053;35716
2023-11-20;MA054;14986
2023-11-20;MA055;16628
2023-11-20;MA056;35198
2023-11-20;MA057;263
2023-11-20;MA058;26504
2023-11-20;MA059;41223
2023-11-20;MA061;12123
2023-11-20;MA062;47560
2023-11-20;MA063;35063
2023-11-20;MA064;24667
2023-11-20;MA065;7890
2023-11-20;MA066;46331
2023-11-20;MA067;25113
2023-11-20;MA068;24313
2023-11-20;MA069;14001
2023-11-20;MA070;28175
2023-11-20;MA071;39069
2023-11-20;MA072;16916
2023-11-20;MA073;31016
2023-11-20;MA076;40669
2023-11-20;MA077;17462
2023-11-20;MA078;33096
2023-11-21;MA002;35941
2023-11-21;MA004;15814
2023-11-21;MA005;4461
2023-11-21;MA007;18475
2023-11-21;MA009;15001
2023-11-21;MA010;33005
2023-11-21;MA011;16611
2023-11-21;MA014;26204
2023-11-21;MA015;18027
2023-11-21;MA017;3484
2023-11-21;MA019;29838
2023-11-21;MA020;12867
2023-11-21;MA021;24428
2023-11-21;MA022;322
2023-11-21;MA025;40901
2023-11-21;MA026;45945
2023-11-21;MA029;24530
2023-11-21;MA030;46583
2023-11-21;MA031;26547
2023-11-21;MA032;27584
2023-11-21;MA033;47094
2023-11-21;MA037;30107
2023-11-21;MA039;40336
2023-11-21;MA040;8586
2023-11-21;MA041;8091
2023-11-21;MA042;30708
2023-11-21;MA043;49988
2023-11-21;MA044;19691
2023-11-21;MA045;34363
2023-11-21;MA046;3832
2023-11-21;MA047;43641
2023-11-21;MA048;9738
2023-11-21;MA049;36156
2023-11-21;MA050;36097
2023-11-21;MA051;33644
2023-11-21;MA052;4855
2023-11-21;MA053;24459
2023-11-21;MA054;45559
2023-11-21;MA055;19548
2023-11-21;MA056;4460
2023-11-21;MA057;12476
2023-11-21;MA058;18443
2023-11-21;MA059;8761
2023-11-21;MA061;1164
2023-11-21;MA062;33093
2023-11-21;MA063;40542
2023-11-21;MA064;48303
2023-11-21;MA065;10926
2023-11-21;MA066;20770
2023-11-21;MA067;45154
2023-11-21;MA068;31285
2023-11-21;MA069;23869
2023-11-21;MA070;20036
2023-11-21;MA071;9756
2023-11-21;MA072;16291
2023-11-21;MA073;2858
2023-11-21;MA076;47862
2023-11-21;MA077;19005
2023-11-21;MA078;38930
2023-11-22;MA002;15527
2023-11-22;MA004;11459
2023-11-22;MA005;32070
2023-11-22;MA007;42166
2023-11-22;MA009;11627
2023-11-22;MA010;28086
2023-11-22;MA011;1060
2023-11-22;MA014;30949
2023-11-22;MA015;17997
2023-11-22;MA017;14381
2023-11-22;MA019;48658
2023-11-22;MA020;46052
2023-11-22;MA021;36992
2023-11-22;MA022;10177
2023-11-22;MA025;25441
2023-11-22;MA026;16472
2023-11-22;MA029;16109
2023-11-22;MA030;4432
2023-11-22;MA031;33104
2023-11-22;MA032;9690
2023-11-22;MA033;8576
2023-11-22;MA037;32930
2023-11-22;MA039;41864
2023-11-22;MA040;9477
2023-11-22;MA041;16617
2023-11-22;MA042;44628
2023-11-22;MA043;14112
2023-11-22;MA044;30020
2023-11-22;MA045;32281
2023-11-22;MA046;15848
2023-11-22;MA047;7346
2023-11-22;MA048;42524
2023-11-22;MA049;29429
2023-11-22;MA050;47582
2023-11-22;MA051;32973
2023-11-22;MA052;22011
2023-11-22;MA053;26534
2023-11-22;MA054;24409
2023-11-22;MA055;10534
2023-11-22;MA056;1968
2023-11-22;MA057;13454
2023-11-22;MA058;1235
2023-11-22;MA059;43153
2023-11-22;MA061;26986
2023-11-22;MA062;23716
2023-11-22;MA063;2322
2023-11-22;MA064;22621
2023-11-22;MA065;10040
2023-11-22;MA066;17788
2023-11-22;MA067;36637
2023-11-22;MA068;32362
2023-11-22;MA069;27562
2023-11-22;MA070;41927
2023-11-22;MA071;35816
2023-11-22;MA072;20925
2023-11-22;MA073;37032
2023-11-22;MA076;7445
2023-11-22;MA077;37914
2023-11-22;MA078;31925
2023-11-23;MA002;38458
2023-11-23;MA004;41600
2023-11-23;MA005;27494
2023-11-23;MA007;23887
2023-11-23;MA009;14579
2023-11-23;MA010;15820
2023-11-23;MA011;30456
2023-11-23;MA014;25950
2023-11-23;MA015;17741
2023-11-23;MA017;39350
2023-11-23;MA019;28000
2023-11-23;MA020;33701
2023-11-23;MA021;13631
2023-11-23;MA022;45366
2023-11-23;MA025;37345
2023-11-23;MA026;12584
2023-11-23;MA029;12965
2023-11-23;MA030;20816
2023-11-23;MA031;26195
2023-11-23;MA032;8461
2023-11-23;MA033;16893
2023-11-23;MA037;15495
2023-11-23;MA039;14980
2023-11-23;MA040;28741
2023-11-23;MA041;17830
2023-11-23;MA042;18806
2023-11-23;MA043;49547
2023-11-23;MA044;34828
2023-11-23;MA045;37952
2023-11-23;MA046;41578
2023-11-23;MA047;31131
2023-11-23;MA048;2954
2023-11-23;MA049;41788
2023-11-23;MA050;35706
2023-11-23;MA051;27749
2023-11-23;MA052;15546
2023-11-23;MA053;13833
2023-11-23;MA054;27812
2023-11-23;MA055;49666
2023-11-23;MA056;40763
2023-11-23;MA057;30998
2023-11-23;MA058;7580
2023-11-23;MA059;47146
2023-11-23;MA061;43562
2023-11-23;MA062;26584
2023-11-23;MA063;33387
2023-11-23;MA064;34692
2023-11-23;MA065;4787
2023-11-23;MA066;29446
2023-11-23;MA067;16162
2023-11-23;MA068;22986
2023-11-23;MA069;8895
2023-11-23;MA070;20722
2023-11-23;MA071;18190
2023-11-23;MA072;32235
2023-11-23;MA073;13856
2023-11-23;MA076;28835
2023-11-23;MA077;48417
2023-11-23;MA078;28653
2023-11-24;MA002;2311
2023-11-24;MA004;15588
2023-11-24;MA005;49691
2023-11-24;MA007;38003
2023-11-24;MA009;43158
2023-11-24;MA010;31903
2023-11-24;MA011;3159
2023-11-24;MA014;48486
2023-11-24;MA015;9041
2023-11-24;MA017;24365
2023-11-24;MA019;23637
2023-11-24;MA020;45862
2023-11-24;MA021;43727
2023-11-24;MA022;20238
2023-11-24;MA025;9221
2023-11-24;MA026;42496
2023-11-24;MA029;29543
2023-11-24;MA030;38666
2023-11-24;MA031;21140
2023-11-24;MA032;40764
2023-11-24;MA033;8118
2023-11-24;MA037;22305
2023-11-24;MA039;40842
2023-11-24;MA040;35012
2023-11-24;MA041;49432
2023-11-24;MA042;26561
2023-11-24;MA043;20360
2023-11-24;MA044;35128
2023-11-24;MA045;18825
2023-11-24;MA046;37174
2023-11-24;MA047;42399
2023-11-24;MA048;36647
2023-11-24;MA049;18505
2023-11-24;MA050;27570
2023-11-24;MA051;8703
2023-11-24;MA052;6828
2023-11-24;MA053;947
2023-11-24;MA054;11357
2023-11-24;MA055;18691
2023-11-24;MA056;18512
2023-11-24;MA057;28528
2023-11-24;MA058;38259
2023-11-24;MA059;16024
2023-11-24;MA061;47649
2023-11-24;MA062;33807
2023-11-24;MA063;38988
2023-11-24;MA064;24954
2023-11-24;MA065;17747
2023-11-24;MA066;23031
2023-11-24;MA067;29605
2023-11-24;MA068;47062
2023-11-24;MA069;23052
2023-11-24;MA070;27379
2023-11-24;MA071;3026
2023-11-24;MA072;45611
2023-11-24;MA073;1608
2023-11-24;MA076;10221
2023-11-24;MA077;35710
2023-11-24;MA078;15139
2023-11-25;MA002;47967
2023-11-25;MA004;48684
2023-11-25;MA005;48829
2023-11-25;MA007;43530
2023-11-25;MA009;8784
2023-11-25;MA010;25855
2023-11-25;MA011;11999
2023-11-25;MA014;42696
2023-11-25;MA015;9670
2023-11-25;MA017;10798
2023-11-25;MA019;3986
2023-11-25;MA020;34544
2023-11-25;MA021;12973
2023-11-25;MA022;7269
2023-11-25;MA025;4931
2023-11-25;MA026;32565
2023-11-25;MA029;1021
2023-11-25;MA030;23952
2023-11-25;MA031;9548
2023-11-25;MA032;35952
2023-11-25;MA033;6086
2023-11-25;MA037;11319
2023-11-25;MA039;7264
2023-11-25;MA040;15466
2023-11-25;MA041;18578
2023-11-25;MA042;48131
2023-11-25;MA043;28219
2023-11-25;MA044;44906
2023-11-25;MA045;22576
2023-11-25;MA046;35860
2023-11-25;MA047;48607
2023-11-25;MA048;13505
2023-11-25;MA049;23052
2023-11-25;MA050;10116
2023-11-25;MA051;18342
2023-11-25;MA052;12432
2023-11-25;MA053;48891
2023-11-25;MA054;36747
2023-11-25;MA055;640
2023-11-25;MA056;32640
2023-11-25;MA057;42309
2023-11-25;MA058;25672
2023-11-25;MA059;13065
2023-11-25;MA061;32054
2023-11-25;MA062;43158
2023-11-25;MA063;37697
2023-11-25;MA064;3222
2023-11-25;MA065;31781
2023-11-25;MA066;4228
2023-11-25;MA067;7103
2023-11-25;MA068;23544
2023-11-25;MA069;31207
2023-11-25;MA070;13963
2023-11-25;MA071;31770
2023-11-25;MA072;543
2023-11-25;MA073;45704
2023-11-25;MA076;40181
2023-11-25;MA077;14672
2023-11-25;MA078;44871
2023-11-26;MA002;40383
2023-11-26;MA004;2466
2023-11-26;MA005;8862
2023-11-26;MA007;2371
2023-11-26;MA009;46896
2023-11-26;MA010;18872
2023-11-26;MA011;26660
2023-11-26;MA014;34660
2023-11-26;MA015;21048
2023-11-26;MA017;576
2023-11-26;MA019;15773
2023-11-26;MA020;22285
2023-11-26;MA021;46971
2023-11-26;MA022;22209
2023-11-26;MA025;19655
2023-11-26;MA026;5989
2023-11-26;MA029;6583
2023-11-26;MA030;5878
2023-11-26;MA031;7096
2023-11-26;MA032;3897
2023-11-26;MA033;7271
2023-11-26;MA037;21437
2023-11-26;MA039;16051
2023-11-26;MA040;18938
2023-11-26;MA041;39609
2023-11-26;MA042;23994
2023-11-26;MA043;1969
2023-11-26;MA044;39626
2023-11-26;MA045;33227
2023-11-26;MA046;30929
2023-11-26;MA047;5909
2023-11-26;MA048;17840
2023-11-26;MA049;43479
2023-11-26;MA050;116
2023-11-26;MA051;19924
2023-11-26;MA052;39069
2023-11-26;MA053;18827
2023-11-26;MA054;3670
2023-11-26;MA055;7103
2023-11-26;MA056;30523
2023-11-26;MA057;34359
2023-11-26;MA058;48113
2023-11-26;MA059;40737
2023-11-26;MA061;36865
2023-11-26;MA062;39404
2023-11-26;MA063;1736
2023-11-26;MA064;18385
2023-11-26;MA065;49315
2023-11-26;MA066;19429
2023-11-26;MA067;43545
2023-11-26;MA068;14202
2023-11-26;MA069;1810
2023-11-26;MA070;43042
2023-11-26;MA071;28968
2023-11-26;MA072;41631
2023-11-26;MA073;10863
2023-11-26;MA076;3922
2023-11-26;MA077;40118
2023-11-26;MA078;41000
2023-11-27;MA002;675
2023-11-27;MA004;32806
2023-11-27;MA005;23155
2023-11-27;MA007;20684
2023-11-27;MA009;11213
2023-11-27;MA010;11208
2023-11-27;MA011;8271
2023-11-27;MA014;49077
2023-11-27;MA015;38956
2023-11-27;MA017;47222
2023-11-27;MA019;40956
2023-11-27;MA020;36365
2023-11-27;MA021;48992
2023-11-27;MA022;39068
2023-11-27;MA025;15298
2023-11-27;MA026;36656
2023-11-27;MA029;18950
2023-11-27;MA030;1974
2023-11-27;MA031;15238
2023-11-27;MA032;29069
2023-11-27;MA033;31703
2023-11-27;MA037;7804
2023-11-27;MA039;940
2023-11-27;MA040;3263
2023-11-27;MA041;28590
2023-11-27;MA042;25900
2023-11-27;MA043;6165
2023-11-27;MA044;45719
2023-11-27;MA045;2653
2023-11-27;MA046;26954
2023-11-27;MA047;7347
2023-11-27;MA048;46576
2023-11-27;MA049;9040
2023-11-27;MA050;8414
2023-11-27;MA051;48036
2023-11-27;MA052;20595
2023-11-27;MA053;30814
2023-11-27;MA054;35346
2023-11-27;MA055;46840
2023-11-27;MA056;35889
2023-11-27;MA057;6647
2023-11-27;MA058;13067
2023-11-27;MA059;15933
2023-11-27;MA061;35461
2023-11-27;MA062;2512
2023-11-27;MA063;39216
2023-11-27;MA064;31562
2023-11-27;MA065;1824
2023-11-27;MA066;11605
2023-11-27;MA067;10484
2023-11-27;MA068;29055
2023-11-27;MA069;24946
2023-11-27;MA070;25668
2023-11-27;MA071;25184
2023-11-27;MA072;11905
2023-11-27;MA073;25138
2023-11-27;MA076;11713
2023-11-27;MA077;19465
2023-11-27;MA078;23560
2023-11-28;MA002;49388
2023-11-28;MA004;27626
2023-11-28;MA005;7410
2023-11-28;MA007;18739
2023-11-28;MA009;48096
2023-11-28;MA010;44370
2023-11-28;MA011;9042
2023-11-28;MA014;30268
2023-11-28;MA015;37885
2023-11-28;MA017;46149
2023-11-28;MA019;49961
2023-11-28;MA020;117
2023-11-28;MA021;894
2023-11-28;MA022;11294
2023-11-28;MA025;21730
2023-11-28;MA026;4459
2023-11-28;MA029;48620
2023-11-28;MA030;1228
2023-11-28;MA031;38529
2023-11-28;MA032;19465
2023-11-28;MA033;149
2023-11-28;MA037;37454
2023-11-28;MA039;22110
2023-11-28;MA040;26185
2023-11-28;MA041;28442
2023-11-28;MA042;44927
2023-11-28;MA043;30906
2023-11-28;MA044;30738
2023-11-28;MA045;27181
2023-11-28;MA046;23191
2023-11-28;MA047;31874
2023-11-28;MA048;29468
2023-11-28;MA049;2567
2023-11-28;MA050;14259
2023-11-28;MA051;42151
2023-11-28;MA052;46900
2023-11-28;MA053;24585
2023-11-28;MA054;44185
2023-11-28;MA055;17112
2023-11-28;MA056;12839
2023-11-28;MA057;42248
2023-11-28;MA058;5935
2023-11-28;MA059;37028
2023-11-28;MA061;4160
2023-11-28;MA062;8290
2023-11-28;MA063;5170
2023-11-28;MA064;42671
2023-11-28;MA065;9992
2023-11-28;MA066;31888
2023-11-28;MA067;21274
2023-11-28;MA068;22160
2023-11-28;MA069;39740
2023-11-28;MA070;23384
2023-11-28;MA071;47698
2023-11-28;MA072;11216
2023-11-28;MA073;31943
2023-11-28;MA076;21357
2023-11-28;MA077;16966
2023-11-28;MA078;12990
2023-11-29;MA002;44920
2023-11-29;MA004;19395
2023-11-29;MA005;10264
2023-11-29;MA007;27614
2023-11-29;MA009;41303
2023-11-29;MA010;43531
2023-11-29;MA011;18011
2023-11-29;MA014;35738
2023-11-29;MA015;39825
2023-11-29;MA017;43663
2023-11-29;MA019;37259
2023-11-29;MA020;42200
2023-11-29;MA021;36265
2023-11-29;MA022;32790
2023-11-29;MA025;30522
2023-11-29;MA026;49344
2023-11-29;MA029;46655
2023-11-29;MA030;1311
2023-11-29;MA031;25573
2023-11-29;MA032;2835
2023-11-29;MA033;21916
2023-11-29;MA037;20368
2023-11-29;MA039;12887
2023-11-29;MA040;30898
2023-11-29;MA041;18854
2023-11-29;MA042;49932
2023-11-29;MA043;22059
2023-11-29;MA044;14929
2023-11-29;MA045;46723
2023-11-29;MA046;2369
2023-11-29;MA047;31791
2023-11-29;MA048;40473
2023-11-29;MA049;41345
2023-11-29;MA050;11443
2023-11-29;MA051;31365
2023-11-29;MA052;15684
2023-11-29;MA053;10794
2023-11-29;MA054;32261
2023-11-29;MA055;10019
2023-11-29;MA056;33158
2023-11-29;MA057;47454
2023-11-29;MA058;9083
2023-11-29;MA059;41839
2023-11-29;MA061;3376
2023-11-29;MA062;1974
2023-11-29;MA063;44734
2023-11-29;MA064;39299
2023-11-29;MA065;5310
2023-11-29;MA066;37570
2023-11-29;MA067;28449
2023-11-29;MA068;1754
2023-11-29;MA069;46142
2023-11-29;MA070;19214
2023-11-29;MA071;47638
2023-11-29;MA072;25000
2023-11-29;MA073;49123
2023-11-29;MA076;30403
2023-11-29;MA077;29360
2023-11-29;MA078;23468
2023-11-30;MA002;3555
2023-11-30;MA004;38646
2023-11-30;MA005;16148
2023-11-30;MA007;9417
2023-11-30;MA009;18690
2023-11-30;MA010;28224
2023-11-30;MA011;1016
2023-11-30;MA014;10022
2023-11-30;MA015;36286
2023-11-30;MA017;37754
2023-11-30;MA019;19596
2023-11-30;MA020;23446
2023-11-30;MA021;34126
2023-11-30;MA022;20765
2023-11-30;MA025;17079
2023-11-30;MA026;15660
2023-11-30;MA029;4209
2023-11-30;MA030;45394
2023-11-30;MA031;13582
2023-11-30;MA032;13124
2023-11-30;MA033;49039
2023-11-30;MA037;6282
2023-11-30;MA039;39597
2023-11-30;MA040;48117
2023-11-30;MA041;17434
2023-11-30;MA042;28292
2023-11-30;MA043;45072
2023-11-30;MA044;15959
2023-11-30;MA045;6828
2023-11-30;MA046;35010
2023-11-30;MA047;26692
2023-11-30;MA048;13111
2023-11-30;MA049;48858
2023-11-30;MA050;41162
2023-11-30;MA051;36218
2023-11-30;MA052;38307
2023-11-30;MA053;791
2023-11-30;MA054;339
